0 0 0 610304 36864
1 0 0 638976 36864
2 0 0 638976 36864
3 0 0 638976 36864
4 0 0 684032 32768
5 0 0 684032 32768
6 0 0 684032 32768
7 0 0 684032 32768
8 0 0 712704 32768
9 0 0 712704 32768
10 0 0 712704 32768
11 0 0 765952 20480
12 0 0 765952 20480
13 0 0 765952 20480
14 0 0 765952 20480
15 0 0 794624 20480
16 0 0 794624 20480
17 0 0 794624 20480
18 0 0 839680 16384
19 0 0 839680 16384
20 0 0 839680 16384
21 0 0 839680 16384
22 0 0 733184 94208
23 0 0 733184 94208
24 0 0 733184 94208
25 0 0 753664 73728
26 0 0 753664 73728
27 0 0 753664 73728
28 0 0 753664 73728
29 0 0 782336 73728
30 0 0 782336 73728
31 0 0 782336 73728
32 0 0 831488 24576
33 0 0 831488 24576
34 0 0 831488 24576
35 0 0 831488 24576
36 0 0 737280 90112
37 0 0 737280 90112
38 0 0 737280 90112
39 0 0 761856 65536
40 0 0 761856 65536
41 0 0 761856 65536
42 0 0 761856 65536
43 0 0 790528 65536
44 0 0 790528 65536
45 0 0 790528 65536
46 0 0 843776 12288
47 0 0 843776 12288
48 0 0 843776 12288
49 0 0 843776 12288
50 0 0 741376 86016
51 0 0 741376 86016
52 0 0 741376 86016
53 0 0 765952 61440
54 0 0 765952 61440
55 0 0 765952 61440
56 0 0 765952 61440
57 0 0 794624 61440
58 0 0 794624 61440
59 0 0 794624 61440
60 0 0 843776 12288
61 0 0 843776 12288
62 0 0 843776 12288
63 0 0 843776 12288
64 0 0 737280 90112
65 0 0 737280 90112
66 0 0 737280 90112
67 0 0 765952 61440
68 0 0 765952 61440
69 0 0 765952 61440
70 0 0 765952 61440
71 0 0 798720 57344
72 0 0 798720 57344
73 0 0 798720 57344
74 0 0 847872 8192
75 0 0 847872 8192
76 0 0 847872 8192
77 0 0 847872 8192
78 0 0 741376 86016
79 0 0 741376 86016
80 0 0 741376 86016
81 0 0 782336 45056
82 0 0 782336 45056
83 0 0 782336 45056
84 0 0 782336 45056
85 0 0 729088 98304
86 0 0 729088 98304
87 0 0 729088 98304
88 0 0 737280 90112
89 0 0 737280 90112
90 0 0 737280 90112
91 0 0 737280 90112
92 0 0 770048 86016
93 0 0 770048 86016
94 0 0 770048 86016
95 0 0 815104 40960
96 0 0 815104 40960
97 0 0 815104 40960
98 0 0 815104 40960
99 0 0 733184 94208
100 0 0 733184 94208
101 0 0 733184 94208
102 0 0 753664 73728
103 0 0 753664 73728
104 0 0 753664 73728
105 0 0 753664 73728
106 0 0 782336 73728
107 0 0 786432 69632
108 0 0 786432 69632
109 0 0 835584 20480
110 0 0 835584 20480
111 0 0 835584 20480
112 0 0 835584 20480
113 0 0 741376 86016
114 0 0 741376 86016
115 0 0 741376 86016
116 0 0 778240 49152
117 0 0 778240 49152
118 0 0 778240 49152
119 0 0 778240 49152
120 0 0 724992 102400
121 0 0 724992 102400
122 0 0 724992 102400
123 0 0 733184 94208
124 0 0 733184 94208
125 0 0 733184 94208
126 0 0 733184 94208
127 0 0 761856 94208
128 0 0 761856 94208
129 0 0 761856 94208
130 0 0 811008 45056
131 0 0 811008 45056
132 0 0 811008 45056
133 0 0 811008 45056
134 0 0 737280 90112
135 0 0 737280 90112
136 0 0 737280 90112
137 0 0 774144 53248
138 0 0 774144 53248
139 0 0 774144 53248
140 0 0 774144 53248
141 0 0 692224 135168
142 0 0 692224 135168
143 0 0 692224 135168
144 0 0 716800 110592
145 0 0 716800 110592
146 0 0 716800 110592
147 0 0 716800 110592
148 0 0 745472 110592
149 0 0 745472 110592
150 0 0 745472 110592
151 0 0 798720 57344
152 0 0 798720 57344
153 0 0 798720 57344
154 0 0 798720 57344
155 0 0 741376 86016
156 0 0 741376 86016
157 0 0 741376 86016
158 0 0 753664 73728
159 0 0 753664 73728
160 0 0 753664 73728
161 0 0 753664 73728
162 0 0 782336 73728
163 0 0 782336 73728
164 0 0 782336 73728
165 0 0 831488 24576
166 0 0 831488 24576
167 0 0 831488 24576
168 0 0 831488 24576
169 0 0 737280 90112
170 0 0 737280 90112
171 0 0 737280 90112
172 0 0 770048 57344
173 0 0 770048 57344
174 0 0 770048 57344
175 0 0 770048 57344
176 0 0 692224 135168
177 0 0 692224 135168
178 0 0 692224 135168
179 0 0 712704 114688
180 0 0 712704 114688
181 0 0 712704 114688
182 0 0 712704 114688
183 0 0 741376 114688
184 0 0 741376 114688
185 0 0 741376 114688
186 0 0 794624 61440
187 0 0 794624 61440
188 0 0 794624 61440
189 0 0 794624 61440
190 0 0 741376 86016
191 0 0 741376 86016
192 0 0 741376 86016
193 0 0 749568 77824
194 0 0 749568 77824
195 0 0 749568 77824
196 0 0 749568 77824
197 0 0 778240 77824
198 0 0 778240 77824
199 0 0 778240 77824
200 0 0 819200 36864
201 0 0 819200 36864
202 0 0 819200 36864
203 0 0 819200 36864
204 0 0 729088 98304
205 0 0 729088 98304
206 0 0 729088 98304
207 0 0 757760 69632
208 0 0 757760 69632
209 0 0 757760 69632
210 0 0 757760 69632
211 0 0 786432 69632
212 0 0 786432 69632
213 0 0 786432 69632
214 0 0 831488 24576
215 0 0 831488 24576
216 0 0 831488 24576
217 0 0 831488 24576
218 0 0 733184 94208
219 0 0 733184 94208
220 0 0 733184 94208
221 0 0 757760 69632
222 0 0 757760 69632
223 0 0 757760 69632
224 0 0 757760 69632
225 0 0 790528 65536
226 0 0 790528 65536
227 0 0 790528 65536
228 0 0 835584 20480
229 0 0 835584 20480
230 0 0 835584 20480
231 0 0 835584 20480
232 0 0 737280 90112
233 0 0 737280 90112
234 0 0 737280 90112
235 0 0 753664 73728
236 0 0 753664 73728
237 0 0 753664 73728
238 0 0 753664 73728
239 0 0 782336 73728
240 0 0 782336 73728
241 0 0 782336 73728
242 0 0 839680 16384
243 0 0 839680 16384
244 0 0 839680 16384
245 0 0 839680 16384
246 0 0 745472 81920
247 0 0 745472 81920
248 0 0 745472 81920
249 0 0 774144 53248
250 0 0 774144 53248
251 0 0 774144 53248
252 0 0 774144 53248
253 0 0 692224 135168
254 0 0 692224 135168
255 0 0 692224 135168
256 0 0 720896 106496
257 0 0 720896 106496
258 0 0 720896 106496
259 0 0 720896 106496
260 0 0 749568 106496
261 0 0 749568 106496
262 0 0 749568 106496
263 0 0 798720 57344
264 0 0 798720 57344
265 0 0 798720 57344
266 0 0 798720 57344
267 0 0 737280 90112
268 0 0 737280 90112
269 0 0 737280 90112
270 0 0 753664 73728
271 0 0 753664 73728
272 0 0 753664 73728
273 0 0 753664 73728
274 0 0 782336 73728
275 0 0 782336 73728
276 0 0 782336 73728
277 0 0 839680 16384
278 0 0 839680 16384
279 0 0 839680 16384
280 0 0 839680 16384
281 0 0 696320 131072
282 0 0 696320 131072
283 0 0 696320 131072
284 0 0 716800 110592
285 0 0 716800 110592
286 0 0 716800 110592
287 0 0 716800 110592
288 0 0 749568 106496
289 0 0 749568 106496
290 0 0 749568 106496
291 0 0 806912 49152
292 0 0 806912 49152
293 0 0 806912 49152
294 0 0 806912 49152
295 0 0 749568 77824
296 0 0 749568 77824
297 0 0 749568 77824
298 0 0 765952 61440
299 0 0 765952 61440
300 0 0 765952 61440
301 0 0 765952 61440
302 0 0 794624 61440
303 0 0 794624 61440
304 0 0 794624 61440
305 0 0 847872 8192
306 0 0 847872 8192
307 0 0 847872 8192
308 0 0 847872 8192
309 0 0 741376 86016
310 0 0 741376 86016
311 0 0 741376 86016
312 0 0 778240 49152
313 0 0 778240 49152
314 0 0 778240 49152
315 0 0 778240 49152
316 0 0 716800 110592
317 0 0 716800 110592
318 0 0 716800 110592
319 0 0 745472 81920
320 0 0 745472 81920
321 0 0 745472 81920
322 0 0 745472 81920
323 0 0 774144 81920
324 0 0 774144 81920
325 0 0 774144 81920
326 0 0 823296 32768
327 0 0 823296 32768
328 0 0 823296 32768
329 0 0 823296 32768
330 0 0 737280 90112
331 0 0 737280 90112
332 0 0 737280 90112
333 0 0 761856 65536
334 0 0 761856 65536
335 0 0 761856 65536
336 0 0 761856 65536
337 0 0 790528 65536
338 0 0 790528 65536
339 0 0 790528 65536
340 0 0 843776 12288
341 0 0 843776 12288
342 0 0 843776 12288
343 0 0 843776 12288
344 0 0 696320 131072
345 0 0 696320 131072
346 0 0 696320 131072
347 0 0 712704 114688
348 0 0 712704 114688
349 0 0 712704 114688
350 0 0 712704 114688
351 0 0 741376 114688
352 0 0 745472 110592
353 0 0 745472 110592
354 0 0 794624 61440
355 0 0 794624 61440
356 0 0 794624 61440
357 0 0 794624 61440
358 0 0 741376 86016
359 0 0 741376 86016
360 0 0 741376 86016
361 0 0 753664 73728
362 0 0 753664 73728
363 0 0 753664 73728
364 0 0 753664 73728
365 0 0 782336 73728
366 0 0 782336 73728
367 0 0 782336 73728
368 0 0 827392 28672
369 0 0 827392 28672
370 0 0 827392 28672
371 0 0 827392 28672
372 0 0 733184 94208
373 0 0 733184 94208
374 0 0 733184 94208
375 0 0 761856 65536
376 0 0 761856 65536
377 0 0 761856 65536
378 0 0 761856 65536
379 0 0 790528 65536
380 0 0 790528 65536
381 0 0 790528 65536
382 0 0 839680 16384
383 0 0 839680 16384
384 0 0 839680 16384
385 0 0 839680 16384
386 0 0 696320 131072
387 0 0 696320 131072
388 0 0 696320 131072
389 0 0 716800 110592
390 0 0 716800 110592
391 0 0 716800 110592
392 0 0 716800 110592
393 0 0 745472 110592
394 0 0 745472 110592
395 0 0 745472 110592
396 0 0 786432 69632
397 0 0 786432 69632
398 0 0 786432 69632
399 0 0 786432 69632
400 0 0 696320 131072
401 0 0 696320 131072
402 0 0 696320 131072
403 0 0 708608 118784
404 0 0 708608 118784
405 0 0 708608 118784
406 0 0 708608 118784
407 0 0 741376 114688
408 0 0 741376 114688
409 0 0 741376 114688
410 0 0 778240 77824
411 0 0 778240 77824
412 0 0 778240 77824
413 0 0 778240 77824
414 0 0 729088 98304
415 0 0 729088 98304
416 0 0 729088 98304
417 0 0 737280 90112
418 0 0 737280 90112
419 0 0 737280 90112
420 0 0 737280 90112
421 0 0 765952 90112
422 0 0 765952 90112
423 0 0 765952 90112
424 0 0 819200 36864
425 0 0 819200 36864
426 0 0 819200 36864
427 0 0 819200 36864
428 0 0 741376 86016
429 0 0 741376 86016
430 0 0 741376 86016
431 0 0 765952 61440
432 0 0 765952 61440
433 0 0 765952 61440
434 0 0 765952 61440
435 0 0 794624 61440
436 0 0 794624 61440
437 0 0 794624 61440
438 0 0 839680 16384
439 0 0 839680 16384
440 0 0 839680 16384
441 0 0 839680 16384
442 0 0 733184 94208
443 0 0 733184 94208
444 0 0 733184 94208
445 0 0 770048 57344
446 0 0 770048 57344
447 0 0 770048 57344
448 0 0 770048 57344
449 0 0 692224 135168
450 0 0 692224 135168
451 0 0 692224 135168
452 0 0 716800 110592
453 0 0 716800 110592
454 0 0 716800 110592
455 0 0 716800 110592
456 0 0 745472 110592
457 0 0 745472 110592
458 0 0 745472 110592
459 0 0 802816 53248
460 0 0 802816 53248
461 0 0 802816 53248
462 0 0 802816 53248
463 0 0 745472 81920
464 0 0 745472 81920
465 0 0 745472 81920
466 0 0 778240 49152
467 0 0 778240 49152
468 0 0 778240 49152
469 0 0 778240 49152
470 0 0 733184 94208
471 0 0 733184 94208
472 0 0 733184 94208
473 0 0 741376 86016
474 0 0 741376 86016
475 0 0 741376 86016
476 0 0 741376 86016
477 0 0 774144 81920
478 0 0 774144 81920
479 0 0 774144 81920
480 0 0 831488 24576
481 0 0 831488 24576
482 0 0 831488 24576
483 0 0 831488 24576
484 0 0 700416 126976
485 0 0 700416 126976
486 0 0 700416 126976
487 0 0 716800 110592
488 0 0 716800 110592
489 0 0 716800 110592
490 0 0 716800 110592
491 0 0 745472 110592
492 0 0 745472 110592
493 0 0 745472 110592
494 0 0 802816 53248
495 0 0 802816 53248
496 0 0 802816 53248
497 0 0 802816 53248
498 0 0 745472 81920
499 0 0 745472 81920
500 0 0 745472 81920
501 0 0 757760 69632
502 0 0 757760 69632
503 0 0 757760 69632
504 0 0 757760 69632
505 0 0 790528 65536
506 0 0 790528 65536
507 0 0 790528 65536
508 0 0 835584 20480
509 0 0 835584 20480
510 0 0 835584 20480
511 0 0 835584 20480
512 0 0 737280 90112
513 0 0 737280 90112
514 0 0 737280 90112
515 0 0 765952 61440
516 0 0 765952 61440
517 0 0 765952 61440
518 0 0 765952 61440
519 0 0 794624 61440
520 0 0 794624 61440
