0 0 240608 326168 245000 163840
1 788 240608 326260 308000 163840
2 840 240608 326260 308000 163840
3 840 240608 326260 308000 163840
4 35696 244424 326332 308000 163840
5 35696 244424 326332 308000 163840
6 35724 244424 326332 308000 163840
7 0 244424 326332 245000 163840
8 788 244424 326332 308000 163840
9 840 244424 326332 308000 163840
10 840 244424 326332 308000 163840
11 49272 244424 326332 308000 163840
12 49272 244424 326332 308000 163840
13 49300 244424 326332 308000 163840
14 0 244424 326332 245000 163840
15 788 244424 326332 308000 163840
16 840 244424 326332 308000 163840
17 840 244424 326332 308000 163840
18 41968 244424 326332 308000 163840
19 41968 244424 326332 308000 163840
20 41996 244424 326332 308000 163840
21 0 244424 326332 245000 163840
22 788 244424 326332 308000 163840
23 840 244424 326332 308000 163840
24 840 244424 326332 308000 163840
25 39608 244424 326332 308000 163840
26 39608 244424 326332 308000 163840
27 39636 244424 326332 308000 163840
28 0 244424 326332 245000 163840
29 788 244424 326332 308000 163840
30 840 244424 326332 308000 163840
31 840 244424 326332 308000 163840
32 46008 244424 326332 308000 163840
33 46008 244424 326332 308000 163840
34 46036 244424 326332 308000 163840
35 0 244424 326332 245000 163840
36 788 244424 326332 308000 163840
37 840 244424 326332 308000 163840
38 840 244424 326332 308000 163840
39 41968 244424 326332 308000 163840
40 41968 244424 326332 308000 163840
41 41996 244424 326332 308000 163840
42 0 244424 326332 245000 163840
43 788 244424 326332 308000 163840
44 840 244424 326332 308000 163840
45 840 244424 326332 308000 163840
46 45784 244424 326332 308000 163840
47 45784 244424 326332 308000 163840
48 45812 244424 326332 308000 163840
49 0 244424 326332 245000 163840
50 788 244424 326332 308000 163840
51 840 244424 326332 308000 163840
52 840 244424 326332 308000 163840
53 43600 244424 326332 308000 163840
54 43600 244424 326332 308000 163840
55 43628 244424 326332 308000 163840
56 0 244424 326332 245000 163840
57 788 244424 326332 308000 163840
58 840 244424 326332 308000 163840
59 840 244424 326332 308000 163840
60 42872 244424 326332 308000 163840
61 42872 244424 326332 308000 163840
62 42900 244424 326332 308000 163840
63 0 244424 326332 245000 163840
64 788 244424 326332 308000 163840
65 840 244424 326332 308000 163840
66 840 244424 326332 308000 163840
67 48744 244424 326332 308000 163840
68 48744 244424 326332 308000 163840
69 48772 244424 326332 308000 163840
70 0 244424 326332 245000 163840
71 788 244424 326332 308000 163840
72 840 244424 326332 308000 163840
73 840 244424 326332 308000 163840
74 48744 244424 326332 308000 163840
75 48744 244424 326332 308000 163840
76 48772 244424 326332 308000 163840
77 0 244424 326332 245000 163840
78 788 244424 326332 308000 163840
79 840 244424 326332 308000 163840
80 840 244424 326332 308000 163840
81 55272 244424 326332 308000 163840
82 55272 244424 326332 308000 163840
83 55300 244424 326332 308000 163840
84 0 244424 326332 245000 163840
85 788 244424 326332 308000 163840
86 840 244424 326332 308000 163840
87 840 244424 326332 308000 163840
88 37432 244424 326332 308000 163840
89 37432 244424 326332 308000 163840
90 37460 244424 326332 308000 163840
91 0 244424 326332 245000 163840
92 788 244424 326332 308000 163840
93 840 244424 326332 308000 163840
94 840 244424 326332 308000 163840
95 44312 244424 326332 308000 163840
96 44312 244424 326332 308000 163840
97 44340 244424 326332 308000 163840
98 0 244424 326332 245000 163840
99 788 244424 326332 308000 163840
100 840 244424 326332 308000 163840
101 840 244424 326332 308000 163840
102 39064 244424 326332 308000 163840
103 39064 244424 326332 308000 163840
104 39092 244424 326332 308000 163840
105 0 244424 326332 245000 163840
106 788 244424 326332 308000 163840
107 840 244424 326332 308000 163840
108 840 244424 326332 308000 163840
109 48760 244424 326332 308000 163840
110 48760 244424 326332 308000 163840
111 48788 244424 326332 308000 163840
112 0 244424 326332 245000 163840
113 788 244424 326332 308000 163840
114 840 244424 326332 308000 163840
115 840 244424 326332 308000 163840
116 56664 244424 326332 308000 163840
117 56664 244424 326332 308000 163840
118 56692 244424 326332 308000 163840
119 0 244424 326332 245000 163840
120 788 244424 326332 308000 163840
121 840 244424 326332 308000 163840
122 840 244424 326332 308000 163840
123 46680 244424 326332 308000 163840
124 46680 244424 326332 308000 163840
125 46708 244424 326332 308000 163840
126 0 244424 326332 245000 163840
127 788 244424 326332 308000 163840
128 840 244424 326332 308000 163840
129 840 244424 326332 308000 163840
130 48760 244424 326332 308000 163840
131 48760 244424 326332 308000 163840
132 48788 244424 326332 308000 163840
133 0 244424 326332 245000 163840
134 788 244424 326332 308000 163840
135 840 244424 326332 308000 163840
136 840 244424 326332 308000 163840
137 55048 244424 326332 308000 163840
138 55048 244424 326332 308000 163840
139 55076 244424 326332 308000 163840
140 0 244424 326332 245000 163840
141 788 244424 326332 308000 163840
142 840 244424 326332 308000 163840
143 840 244424 326332 308000 163840
144 45312 244424 326332 308000 163840
145 45312 244424 326332 308000 163840
146 45340 244424 326332 308000 163840
147 0 244424 326332 245000 163840
148 788 244424 326332 308000 163840
149 840 244424 326332 308000 163840
150 840 244424 326332 308000 163840
151 49640 244424 326332 308000 163840
152 49640 244424 326332 308000 163840
153 49668 244424 326332 308000 163840
154 0 244424 326332 245000 163840
155 788 244424 326332 308000 163840
156 840 244424 326332 308000 163840
157 840 244424 326332 308000 163840
158 41984 244424 326332 308000 163840
159 41984 244424 326332 308000 163840
160 42012 244424 326332 308000 163840
161 0 244424 326332 245000 163840
162 788 244424 326332 308000 163840
163 840 244424 326332 308000 163840
164 840 244424 326332 308000 163840
165 43848 244424 326332 308000 163840
166 43848 244424 326332 308000 163840
167 43876 244424 326332 308000 163840
168 0 244424 326332 245000 163840
169 788 244424 326332 308000 163840
170 840 244424 326332 308000 163840
171 840 244424 326332 308000 163840
172 49072 244424 326332 308000 163840
173 49072 244424 326332 308000 163840
174 49100 244424 326332 308000 163840
175 0 244424 326332 245000 163840
176 788 244424 326332 308000 163840
177 840 244424 326332 308000 163840
178 840 244424 326332 308000 163840
179 42000 244424 326332 308000 163840
180 42000 244424 326332 308000 163840
181 42028 244424 326332 308000 163840
182 0 244424 326332 245000 163840
183 788 244424 326332 308000 163840
184 840 244424 326332 308000 163840
185 840 244424 326332 308000 163840
186 49272 244424 326332 308000 163840
187 49272 244424 326332 308000 163840
188 49300 244424 326332 308000 163840
189 0 244424 326332 245000 163840
190 788 244424 326332 308000 163840
191 840 244424 326332 308000 163840
192 840 244424 326332 308000 163840
193 41968 244424 326332 308000 163840
194 41968 244424 326332 308000 163840
195 41996 244424 326332 308000 163840
196 0 244424 326332 245000 163840
197 788 244424 326332 308000 163840
198 840 244424 326332 308000 163840
199 840 244424 326332 308000 163840
200 39608 244424 326332 308000 163840
201 39608 244424 326332 308000 163840
202 39636 244424 326332 308000 163840
203 0 244424 326332 245000 163840
204 788 244424 326332 308000 163840
205 840 244424 326332 308000 163840
206 840 244424 326332 308000 163840
207 46008 244424 326332 308000 163840
208 46008 244424 326332 308000 163840
209 46036 244424 326332 308000 163840
210 0 244424 326332 245000 163840
211 788 244424 326332 308000 163840
212 840 244424 326332 308000 163840
213 840 244424 326332 308000 163840
214 41968 244424 326332 308000 163840
215 41968 244424 326332 308000 163840
216 41996 244424 326332 308000 163840
217 0 244424 326332 245000 163840
218 788 244424 326332 308000 163840
219 840 244424 326332 308000 163840
220 840 244424 326332 308000 163840
221 40696 244424 326332 308000 163840
222 40696 244424 326332 308000 163840
223 40724 244424 326332 308000 163840
224 0 244424 326332 245000 163840
225 788 244424 326332 308000 163840
226 840 244424 326332 308000 163840
227 840 244424 326332 308000 163840
228 41848 244424 326332 308000 163840
229 41848 244424 326332 308000 163840
230 41876 244424 326332 308000 163840
231 0 244424 326332 245000 163840
232 788 244424 326332 308000 163840
233 840 244424 326332 308000 163840
234 840 244424 326332 308000 163840
235 36888 244424 326332 308000 163840
236 36888 244424 326332 308000 163840
237 36916 244424 326332 308000 163840
238 0 244424 326332 245000 163840
239 788 244424 326332 308000 163840
240 840 244424 326332 308000 163840
241 840 244424 326332 308000 163840
242 53048 244424 326332 308000 163840
243 53048 244424 326332 308000 163840
244 53076 244424 326332 308000 163840
245 0 244424 326332 245000 163840
246 788 244424 326332 308000 163840
247 840 244424 326332 308000 163840
248 840 244424 326332 308000 163840
249 48744 244424 326332 308000 163840
250 48744 244424 326332 308000 163840
251 48772 244424 326332 308000 163840
252 0 244424 326332 245000 163840
253 788 244424 326332 308000 163840
254 840 244424 326332 308000 163840
255 840 244424 326332 308000 163840
256 48744 244424 326332 308000 163840
257 48744 244424 326332 308000 163840
258 48772 244424 326332 308000 163840
259 0 244424 326332 245000 163840
260 788 244424 326332 308000 163840
261 840 244424 326332 308000 163840
262 840 244424 326332 308000 163840
263 42872 244424 326332 308000 163840
264 42872 244424 326332 308000 163840
265 42900 244424 326332 308000 163840
266 0 244424 326332 245000 163840
267 788 244424 326332 308000 163840
268 840 244424 326332 308000 163840
269 840 244424 326332 308000 163840
270 47384 244424 326332 308000 163840
271 47384 244424 326332 308000 163840
272 47412 244424 326332 308000 163840
273 0 244424 326332 245000 163840
274 788 244424 326332 308000 163840
275 840 244424 326332 308000 163840
276 840 244424 326332 308000 163840
277 52384 244424 326332 308000 163840
278 52384 244424 326332 308000 163840
279 52412 244424 326332 308000 163840
280 0 244424 326332 245000 163840
281 788 244424 326332 308000 163840
282 840 244424 326332 308000 163840
283 840 244424 326332 308000 163840
284 48760 244424 326332 308000 163840
285 48760 244424 326332 308000 163840
286 48788 244424 326332 308000 163840
287 0 244424 326332 245000 163840
288 788 244424 326332 308000 163840
289 840 244424 326332 308000 163840
290 840 244424 326332 308000 163840
291 56664 244424 326332 308000 163840
292 56664 244424 326332 308000 163840
293 56692 244424 326332 308000 163840
294 0 244424 326332 245000 163840
295 788 244424 326332 308000 163840
296 840 244424 326332 308000 163840
297 840 244424 326332 308000 163840
298 46680 244424 326332 308000 163840
299 46680 244424 326332 308000 163840
300 46708 244424 326332 308000 163840
301 0 244424 326332 245000 163840
302 788 244424 326332 308000 163840
303 840 244424 326332 308000 163840
304 840 244424 326332 308000 163840
305 48760 244424 326332 308000 163840
306 48760 244424 326332 308000 163840
307 48788 244424 326332 308000 163840
308 0 244424 326332 245000 163840
309 788 244424 326332 308000 163840
310 840 244424 326332 308000 163840
311 840 244424 326332 308000 163840
312 55048 244424 326332 308000 163840
313 55048 244424 326332 308000 163840
314 55076 244424 326332 308000 163840
315 0 244424 326332 245000 163840
316 788 244424 326332 308000 163840
317 840 244424 326332 308000 163840
318 840 244424 326332 308000 163840
319 54200 244424 326332 308000 163840
320 54200 244424 326332 308000 163840
321 54228 244424 326332 308000 163840
322 0 244424 326332 245000 163840
323 788 244424 326332 308000 163840
324 840 244424 326332 308000 163840
325 840 244424 326332 308000 163840
326 43960 244424 326332 308000 163840
327 43960 244424 326332 308000 163840
328 43988 244424 326332 308000 163840
329 0 244424 326332 245000 163840
330 788 244424 326332 308000 163840
331 840 244424 326332 308000 163840
332 840 244424 326332 308000 163840
333 43088 244424 326332 308000 163840
334 43088 244424 326332 308000 163840
335 43116 244424 326332 308000 163840
336 0 244424 326332 245000 163840
337 788 244424 326332 308000 163840
338 840 244424 326332 308000 163840
339 840 244424 326332 308000 163840
340 48744 244424 326332 308000 163840
341 48744 244424 326332 308000 163840
342 48772 244424 326332 308000 163840
343 0 244424 326332 245000 163840
344 788 244424 326332 308000 163840
345 840 244424 326332 308000 163840
346 840 244424 326332 308000 163840
347 43088 244424 326332 308000 163840
348 43088 244424 326332 308000 163840
349 43116 244424 326332 308000 163840
350 0 244424 326332 245000 163840
351 788 244424 326332 308000 163840
352 840 244424 326332 308000 163840
353 840 244424 326332 308000 163840
354 47984 244424 326332 308000 163840
355 47984 244424 326332 308000 163840
356 48012 244424 326332 308000 163840
357 0 244424 326332 245000 163840
358 788 244424 326332 308000 163840
359 840 244424 326332 308000 163840
360 840 244424 326332 308000 163840
361 43056 244424 326332 308000 163840
362 43056 244424 326332 308000 163840
363 43084 244424 326332 308000 163840
364 0 244424 326332 245000 163840
365 788 244424 326332 308000 163840
366 840 244424 326332 308000 163840
367 840 244424 326332 308000 163840
368 41992 244424 326332 308000 163840
369 41992 244424 326332 308000 163840
370 42020 244424 326332 308000 163840
371 0 244424 326332 245000 163840
372 788 244424 326332 308000 163840
373 840 244424 326332 308000 163840
374 840 244424 326332 308000 163840
375 44720 244424 326332 308000 163840
376 44720 244424 326332 308000 163840
377 44748 244424 326332 308000 163840
378 0 244424 326332 245000 163840
379 788 244424 326332 308000 163840
380 840 244424 326332 308000 163840
381 840 244424 326332 308000 163840
382 46008 244424 326332 308000 163840
383 46008 244424 326332 308000 163840
384 46036 244424 326332 308000 163840
385 0 244424 326332 245000 163840
386 788 244424 326332 308000 163840
387 840 244424 326332 308000 163840
388 840 244424 326332 308000 163840
389 47640 244424 326332 308000 163840
390 47640 244424 326332 308000 163840
391 47668 244424 326332 308000 163840
392 0 244424 326332 245000 163840
393 788 244424 326332 308000 163840
394 840 244424 326332 308000 163840
395 840 244424 326332 308000 163840
396 35256 244424 326332 308000 163840
397 35256 244424 326332 308000 163840
398 35284 244424 326332 308000 163840
399 0 244424 326332 245000 163840
400 788 244424 326332 308000 163840
401 840 244424 326332 308000 163840
402 840 244424 326332 308000 163840
403 41848 244424 326332 308000 163840
404 41848 244424 326332 308000 163840
405 41876 244424 326332 308000 163840
406 0 244424 326332 245000 163840
407 788 244424 326332 308000 163840
408 840 244424 326332 308000 163840
409 840 244424 326332 308000 163840
410 36888 244424 326332 308000 163840
411 36888 244424 326332 308000 163840
412 36916 244424 326332 308000 163840
413 0 244424 326332 245000 163840
414 788 244424 326332 308000 163840
415 840 244424 326332 308000 163840
416 840 244424 326332 308000 163840
417 41976 244424 326332 308000 163840
418 41976 244424 326332 308000 163840
419 42004 244424 326332 308000 163840
420 0 244424 326332 245000 163840
421 788 244424 326332 308000 163840
422 840 244424 326332 308000 163840
423 840 244424 326332 308000 163840
424 48744 244424 326332 308000 163840
425 48744 244424 326332 308000 163840
426 48772 244424 326332 308000 163840
427 0 244424 326332 245000 163840
428 788 244424 326332 308000 163840
429 840 244424 326332 308000 163840
430 840 244424 326332 308000 163840
431 48744 244424 326332 308000 163840
432 48744 244424 326332 308000 163840
433 48772 244424 326332 308000 163840
434 0 244424 326332 245000 163840
435 788 244424 326332 308000 163840
436 840 244424 326332 308000 163840
437 840 244424 326332 308000 163840
438 43416 244424 326332 308000 163840
439 43416 244424 326332 308000 163840
440 43444 244424 326332 308000 163840
441 0 244424 326332 245000 163840
442 788 244424 326332 308000 163840
443 840 244424 326332 308000 163840
444 840 244424 326332 308000 163840
445 52824 244424 326332 308000 163840
446 52824 244424 326332 308000 163840
447 52852 244424 326332 308000 163840
448 0 244424 326332 245000 163840
449 788 244424 326332 308000 163840
450 840 244424 326332 308000 163840
451 840 244424 326332 308000 163840
452 46400 244424 326332 308000 163840
453 46400 244424 326332 308000 163840
454 46428 244424 326332 308000 163840
455 0 244424 326332 245000 163840
456 788 244424 326332 308000 163840
457 840 244424 326332 308000 163840
458 840 244424 326332 308000 163840
459 54744 244424 326332 308000 163840
460 54744 244424 326332 308000 163840
461 54772 244424 326332 308000 163840
462 0 244424 326332 245000 163840
463 788 244424 326332 308000 163840
464 840 244424 326332 308000 163840
465 840 244424 326332 308000 163840
466 56664 244424 326332 308000 163840
467 56664 244424 326332 308000 163840
468 56692 244424 326332 308000 163840
469 0 244424 326332 245000 163840
470 788 244424 326332 308000 163840
471 840 244424 326332 308000 163840
472 840 244424 326332 308000 163840
473 54936 244424 326332 308000 163840
474 54936 244424 326332 308000 163840
475 54964 244424 326332 308000 163840
476 0 244424 326332 245000 163840
477 788 244424 326332 308000 163840
478 840 244424 326332 308000 163840
479 840 244424 326332 308000 163840
480 55288 244424 326332 308000 163840
481 55288 244424 326332 308000 163840
482 55316 244424 326332 308000 163840
483 0 244424 326332 245000 163840
484 788 244424 326332 308000 163840
485 840 244424 326332 308000 163840
486 840 244424 326332 308000 163840
487 46400 244424 326332 308000 163840
488 46400 244424 326332 308000 163840
489 46428 244424 326332 308000 163840
490 0 244424 326332 245000 163840
491 788 244424 326332 308000 163840
492 840 244424 326332 308000 163840
493 840 244424 326332 308000 163840
494 53960 244424 326332 308000 163840
495 53960 244424 326332 308000 163840
496 53988 244424 326332 308000 163840
497 0 244424 326332 245000 163840
498 788 244424 326332 308000 163840
499 840 244424 326332 308000 163840
500 840 244424 326332 308000 163840
501 43960 244424 326332 308000 163840
502 43960 244424 326332 308000 163840
503 43988 244424 326332 308000 163840
504 0 244424 326332 245000 163840
505 788 244424 326332 308000 163840
506 840 244424 326332 308000 163840
507 840 244424 326332 308000 163840
508 43088 244424 326332 308000 163840
509 43088 244424 326332 308000 163840
510 43116 244424 326332 308000 163840
511 0 244424 326332 245000 163840
512 788 244424 326332 308000 163840
513 840 244424 326332 308000 163840
514 840 244424 326332 308000 163840
515 48744 244424 326332 308000 163840
516 48744 244424 326332 308000 163840
517 48772 244424 326332 308000 163840
518 0 244424 326332 245000 163840
519 788 244424 326332 308000 163840
520 840 244424 326332 308000 163840
521 840 244424 326332 308000 163840
522 43088 244424 326332 308000 163840
523 43088 244424 326332 308000 163840
524 43116 244424 326332 308000 163840
525 0 244424 326332 245000 163840
526 788 244424 326332 308000 163840
527 840 244424 326332 308000 163840
528 840 244424 326332 308000 163840
529 47984 244424 326332 308000 163840
530 47984 244424 326332 308000 163840
531 48012 244424 326332 308000 163840
532 0 244424 326332 245000 163840
533 788 244424 326332 308000 163840
534 840 244424 326332 308000 163840
535 840 244424 326332 308000 163840
536 49816 244424 326332 308000 163840
537 49816 244424 326332 308000 163840
538 49844 244424 326332 308000 163840
539 0 244424 326332 245000 163840
540 788 244424 326332 308000 163840
541 840 244424 326332 308000 163840
542 840 244424 326332 308000 163840
543 35256 244424 326332 308000 163840
544 35256 244424 326332 308000 163840
545 35284 244424 326332 308000 163840
546 0 244424 326332 245000 163840
547 788 244424 326332 308000 163840
548 840 244424 326332 308000 163840
549 840 244424 326332 308000 163840
550 52536 244424 326332 308000 163840
551 52536 244424 326332 308000 163840
552 52564 244424 326332 308000 163840
553 0 244424 326332 245000 163840
554 788 244424 326332 308000 163840
555 840 244424 326332 308000 163840
556 840 244424 326332 308000 163840
557 40336 244424 326332 308000 163840
558 40336 244424 326332 308000 163840
559 40364 244424 326332 308000 163840
560 0 244424 326332 245000 163840
561 788 244424 326332 308000 163840
562 840 244424 326332 308000 163840
563 840 244424 326332 308000 163840
564 44568 244424 326332 308000 163840
565 44568 244424 326332 308000 163840
566 44596 244424 326332 308000 163840
567 0 244424 326332 245000 163840
568 788 244424 326332 308000 163840
569 840 244424 326332 308000 163840
570 840 244424 326332 308000 163840
571 41992 244424 326332 308000 163840
572 41992 244424 326332 308000 163840
573 42020 244424 326332 308000 163840
574 0 244424 326332 245000 163840
575 788 244424 326332 308000 163840
576 840 244424 326332 308000 163840
